2020-03-03,N/A,"(Roughly) COVID-19 Spread Hit Global Markets"
2020-05-18,https://www.coindesk.com/bitcoin-halving-arrives-mining-rewards-drop-for-third-time-in-history,"3rd Halving"
2020-10-15,https://github.com/bitcoin/bitcoin/pull/19953,"Taproot PR Merged"
2020-10-21,https://newsroom.paypal-corp.com/2020-10-21-PayPal-Launches-New-Service-Enabling-Users-to-Buy-Hold-and-Sell-Cryptocurrency,"PayPal Allowed Crypto Spending"
